gnl|Prokka|MAG_C1.1_13_114	MAG_C1.1_13
gnl|Prokka|MAG_C1.1_13_115	MAG_C1.1_13
gnl|Prokka|MAG_C1.1_13_116	MAG_C1.1_13
gnl|Prokka|MAG_C1.1_13_117	MAG_C1.1_13
gnl|Prokka|MAG_C1.1_13_118	MAG_C1.1_13
gnl|Prokka|MAG_C1.1_13_119	MAG_C1.1_13
gnl|Prokka|MAG_C1.1_13_120	MAG_C1.1_13
gnl|Prokka|MAG_C1.1_13_121	MAG_C1.1_13
gnl|Prokka|MAG_C1.1_13_122	MAG_C1.1_13
gnl|Prokka|MAG_C1.1_13_123	MAG_C1.1_13
gnl|Prokka|MAG_C1.1_13_124	MAG_C1.1_13
gnl|Prokka|MAG_C1.1_13_125	MAG_C1.1_13
gnl|Prokka|MAG_C1.1_13_126	MAG_C1.1_13
gnl|Prokka|MAG_C1.1_13_127	MAG_C1.1_13
gnl|Prokka|MAG_C1.1_14_1	MAG_C1.1_14
gnl|Prokka|MAG_C1.1_14_2	MAG_C1.1_14
gnl|Prokka|MAG_C1.1_14_3	MAG_C1.1_14
gnl|Prokka|MAG_C1.1_14_4	MAG_C1.1_14
gnl|Prokka|MAG_C1.1_14_5	MAG_C1.1_14
gnl|Prokka|MAG_C1.1_14_6	MAG_C1.1_14
gnl|Prokka|MAG_C1.1_14_7	MAG_C1.1_14
gnl|Prokka|MAG_C1.1_14_8	MAG_C1.1_14
gnl|Prokka|MAG_C1.1_14_9	MAG_C1.1_14
gnl|Prokka|MAG_C1.1_14_10	MAG_C1.1_14
gnl|Prokka|MAG_C1.1_14_11	MAG_C1.1_14
gnl|Prokka|MAG_C1.1_14_12	MAG_C1.1_14
gnl|Prokka|MAG_C1.1_14_13	MAG_C1.1_14
gnl|Prokka|MAG_C1.1_14_14	MAG_C1.1_14
gnl|Prokka|MAG_C1.1_14_15	MAG_C1.1_14
gnl|Prokka|MAG_C1.1_14_16	MAG_C1.1_14
gnl|Prokka|MAG_C1.1_14_17	MAG_C1.1_14
gnl|Prokka|MAG_C1.1_17_1	MAG_C1.1_17
gnl|Prokka|MAG_C1.1_17_2	MAG_C1.1_17
gnl|Prokka|MAG_C1.1_17_3	MAG_C1.1_17
gnl|Prokka|MAG_C1.1_17_4	MAG_C1.1_17
gnl|Prokka|MAG_C1.1_17_5	MAG_C1.1_17
gnl|Prokka|MAG_C1.1_17_6	MAG_C1.1_17
gnl|Prokka|MAG_C1.1_17_7	MAG_C1.1_17
gnl|Prokka|MAG_C1.1_17_8	MAG_C1.1_17
gnl|Prokka|MAG_C1.1_17_9	MAG_C1.1_17
gnl|Prokka|MAG_C1.1_17_10	MAG_C1.1_17
gnl|Prokka|MAG_C1.1_17_11	MAG_C1.1_17
gnl|Prokka|MAG_C1.1_17_12	MAG_C1.1_17
gnl|Prokka|MAG_C1.1_17_13	MAG_C1.1_17
